14,5,3,4,8949,8895,0,101,,007,,,,CID,,,,,,"",super.admin,2009-05-08 10:22:17.127
14,5,3,4,18912,8895,0,3,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 13:43:33.470
14,5,3,4,23181,8895,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:22:17.000
14,5,3,4,25409,8895,1,1,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 20:24:08.187
14,5,3,5,7684,8896,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 12:06:50.173
14,5,3,5,8896,8896,0,0,,007,,,,EXS,,,,,,"",q,2009-03-11 18:24:52.000
14,5,3,5,19393,8896,0,100,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:05:34.297
14,5,3,5,19408,8896,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:05:35.000
14,5,3,5,19426,8896,0,99,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:05:34.187
14,5,3,5,19428,8896,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:05:35.000
14,5,3,6,8897,8897,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-09 18:45:10.240
14,5,3,6,10603,8897,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-10 00:19:19.983
14,5,3,6,22833,8897,0,2,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-12 17:47:35.267
14,5,3,6,25396,8897,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-09 18:45:12.173
14,5,3,7,8898,8898,0,0,,007,,,,EXS,,,,,,"",q,2009-03-11 18:51:54.000
14,5,3,7,19403,8898,0,99,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:53:27.593
14,5,3,7,19408,8898,0,100,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:53:27.827
14,5,3,7,23748,8898,0,3,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-12 17:50:40.407
14,5,3,7,24621,8898,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-31 16:34:58.000
14,5,3,7,25029,8898,0,101,,007,,,,NEW,,,,,,"",super.admin,2009-05-31 16:34:57.810
14,5,3,7,25398,8898,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-31 16:34:57.620
14,5,3,8,8613,8899,0,3,,007,,,,CIP,,,,,,"",super.admin,2009-05-08 13:23:07.203
14,5,3,8,8899,8899,1,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-08 10:00:56.907
14,5,3,8,18766,8899,0,100,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:00:57.173
14,5,3,8,19396,8899,0,101,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 10:00:57.280
14,5,3,8,25387,8899,0,2,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-12 17:52:45.593
14,5,3,8,25390,8899,0,1,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-12 17:52:45.780
14,5,3,9,8475,8900,1,1,,007,,,,CID,,,,,,"",super.admin,2009-05-08 11:56:03.093
14,5,3,9,8900,8900,0,0,,007,,,,EXS,,,,,,"",q,2009-03-11 18:17:01.000
14,5,3,9,18179,8900,0,100,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:49:02.343
14,5,3,9,18199,8900,0,101,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:49:02.453
14,5,3,9,19380,8900,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:49:03.000
14,5,3,9,19399,8900,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-08 09:49:31.780
14,5,12,1,8891,8891,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-27 02:32:23.433
14,5,12,1,8897,8891,1,1,,007,,,,PRO,,,,,,"",super.admin,2009-05-30 10:44:32.707
14,5,12,1,19411,8891,0,99,,007,,,,NEW,,,,,,"",super.admin,2009-05-30 10:20:39.573
14,5,12,1,24621,8891,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-30 10:20:39.303
14,5,12,1,25388,8891,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-30 10:20:39.443
14,5,13,1,8301,8890,0,2,,007,,,,CIP,,,,,,"",imtiaz.momin,2009-05-11 14:14:23.140
14,5,13,1,8890,8890,1,0,,007,,,,EXS,,,,,,"",super.admin,2009-05-30 10:20:01.220
14,5,13,1,25029,8890,0,3,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-11 20:22:20.563
14,5,13,1,26083,8890,0,1,,007,,,,NEW,,,,,,"",imtiaz.momin,2009-05-12 21:07:09.923
14,6,3,1,6127,8924,0,3,,007,,,,NEW,,,,,,"",super.admin,2009-05-07 16:59:15.687
14,6,3,1,8924,8924,0,0,,007,Time constraint,,,EXS,,,,,,"",super.admin,2009-05-26 20:57:39.877
14,6,3,1,22934,8924,0,99,,007,,,,NEW,,,,,,"",super.admin,2009-04-30 11:33:35.187
14,6,3,1,22949,8924,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-31 16:24:28.000
14,6,3,1,25105,8924,0,100,,007,,,,NEW,,,,,,"",super.admin,2009-05-31 16:24:27.903
14,6,3,1,25114,8924,0,2,,007,,,,NEW,,,,,,"",super.admin,2009-05-07 16:59:15.563
14,6,3,2,8925,8925,0,0,,007,,,,EXS,,,,,,"",super.admin,2009-04-26 11:32:46.000
14,6,3,2,22932,8925,1,1,,007,,,,NEW,,,,,,"",super.admin,2009-05-07 17:04:31.640
