14,183,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,184,3,7,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 12:45:06.000
14,184,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,184,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,185,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-14 21:14:57.000
14,185,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,185,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,186,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-15 23:33:55.000
14,186,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,186,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,187,3,7,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,super.admin,2009-05-20 20:45:45.173
14,187,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,187,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,188,3,9,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 18:44:17.967
14,188,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,188,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,191,3,8,10,13,2,0,,,2011-06-19 02:52:25.000,WRN,1024,super.admin,2009-05-22 18:17:17.837
14,191,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,191,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,192,3,8,10,13,2,0,,,2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 18:18:59.000
14,192,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,192,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,193,3,8,10,13,2,0,,,2011-06-19 02:52:25.000,WRN,1024,super.admin,2009-05-22 18:24:01.607
14,193,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,193,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,194,3,8,10,13,2,0,,,2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 21:31:22.230
14,194,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,194,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,195,3,8,10,13,2,0,,,2011-06-19 02:52:25.000,WRN,1024,super.admin,2009-05-22 18:25:51.193
14,195,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,195,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,196,3,8,10,13,2,0,,,2011-06-19 02:52:25.000,WRN,1024,imtiaz.momin,2009-05-21 23:33:24.640
14,196,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,196,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,197,3,5,10,13,2,0,,,2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 18:28:07.580
14,197,11,1,1,1,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,197,12,1,1,2,3,0,,,2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,198,3,7,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,super.admin,2011-02-16 11:46:38.000
14,198,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,198,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,199,3,3,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-11 20:03:06.000
14,199,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,199,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,200,3,5,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-11 00:51:50.000
14,200,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,200,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,201,3,6,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-21 13:58:09.113
14,201,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,201,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,202,3,7,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 19:22:32.000
14,202,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,202,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,203,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2009-05-10 20:42:09.000
14,203,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,q,2008-06-21 23:06:35.000
14,203,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,204,3,6,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-19 22:40:37.687
14,204,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,q,2008-06-21 23:06:35.000
14,204,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,205,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-12 22:43:02.000
14,205,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,205,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,206,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 18:19:00.000
14,206,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,206,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,207,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 21:22:18.000
14,207,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,207,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,208,3,3,5,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 15:07:43.000
14,208,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,208,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,209,3,6,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 21:45:27.000
14,209,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,209,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,210,3,8,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-02 03:45:01.000
14,210,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,210,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,211,3,9,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-02 00:44:14.000
14,211,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,211,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,212,3,8,8,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,super.admin,2009-05-22 18:31:17.303
14,212,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,212,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,213,3,8,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-13 20:58:10.000
14,213,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,213,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,214,3,4,8,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 21:28:24.403
14,214,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,214,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,215,3,6,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-13 14:59:05.000
14,215,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,215,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,216,3,6,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-14 18:07:09.000
14,216,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,216,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,217,3,7,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2009-05-14 15:59:00.000
14,217,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,217,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,218,3,6,8,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 22:13:11.000
14,218,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,218,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,219,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-14 12:47:32.000
14,219,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,219,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,220,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 16:13:47.000
14,220,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,220,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
